market,ticker,name,currency,fy_end,close,close_date,mcap_local,pe,pb,roe,roa,roce,debt_to_equity,current_ratio,gross_margin,operating_margin,net_margin,fcf_yield,cfo_to_ni,asset_turnover,revenue_growth,source,computed_at,eps,cluster,pe_z,pb_z,valuation_z,val_pct,roe_rank,verdict
india,KAMATHOTEL,KAMAT HOTELS (I) LTD,INR,2026-03-31,169.64,2026-07-23,5000999414.08,12.97175165118149,1.5825401636715697,0.1219989563651127,0.0566725941636327,0.1509244218937743,0.7379232804944387,1.0637244034770434,0.6788408009920344,0.2149410396134343,0.0999736017620953,0.1408320500932443,2.5344616501958344,0.5668755868023547,0.0802915986520999,yfinance,2026-07-23T21:59:56.845788+00:00,13.077647842922499,5,-0.8149378662004191,-0.4649567934884229,-0.6399473298444209,0.15671641791044777,0.9328358208955224,fair
india,KAMDHENU,Kamdhenu Limited,INR,2026-03-31,34.86,2026-07-23,9826441380.0,12.541292616591388,2.4791395254374127,0.1976781501898502,0.1742920228389201,0.2619528996239836,0.0237538632321219,9.970171915991266,0.3301295306007415,0.1392402542904072,0.1026371803112648,0.0554224035883883,0.8419378017605009,1.698137286218792,0.0212795190081134,yfinance,2026-07-23T21:59:56.845788+00:00,2.7796177846837162,1,-0.7769890028762856,-0.4378775988478467,-0.6074333008620662,0.20245398773006135,0.7791411042944786,fair
india,KANSAINER,KANSAI NEROLAC PAINTS LTD,INR,2026-03-31,194.22,2026-07-23,157057609782.06,26.643868183632755,2.339332086872969,0.0878000172778971,0.0676687586312192,0.1181883871041301,0.0450908430124311,3.4840961892405637,0.3471758084922064,0.1033660947442553,0.0734757218624768,0.0433758033721086,1.5172443042054726,0.920967591960152,0.0302566828987651,yfinance,2026-07-23T21:59:56.845788+00:00,7.28948209251796,5,-0.2772495982603196,0.024663299494753172,-0.12629314938278322,0.40049751243781095,0.5970149253731343,fair
india,KAYNES,KAYNES TECHNOLOGY IND LTD,INR,2026-03-31,3240.3,2026-07-23,217212389356.2,59.6917720619418,4.574478547744871,0.0766349932281782,0.0527834650780423,0.1097361242953381,0.1922504497875368,2.2273994127101022,0.3459309267655612,0.1713128392870635,0.1003459673269625,-0.0847421735682619,-1.649960152793427,0.5260148113980024,0.3323601856451286,yfinance,2026-07-23T21:59:56.845788+00:00,54.28386338803211,5,1.0224372609909462,1.4707313460109952,1.2465843035009707,0.763681592039801,0.48009950248756217,fair
india,KCP,KCP LTD,INR,2026-03-31,163.19,2026-07-23,21038644100.4,10.67409644870624,1.1805733837840264,0.110601715981976,0.0550266618275217,0.1311894240713564,0.3727350777466654,2.800704402515723,0.5742267960801448,0.1251989576181262,0.0768912677111291,-0.0316275134854032,1.0465753424657531,0.7156425360842011,0.0172628638098942,yfinance,2026-07-23T21:59:56.845788+00:00,15.288413476887735,5,-0.9052985827149512,-0.7250164031525062,-0.8151574929337286,0.07960199004975124,0.8109452736318408,UNDERPRICED
india,KDDL,KDDL LIMITED,INR,2026-03-31,3094.9,2026-07-23,38065041672.0,43.20663072871736,3.52379045869861,0.0815567055164178,0.031980426962295,0.1495295403439568,0.473815761458208,3.8497494402388313,0.4073036968928639,0.1105492168308233,0.0409114761102055,-0.0010219350430559,1.6332576617480137,0.7816981933418276,0.3067881156394883,yfinance,2026-07-23T21:59:56.845788+00:00,71.63020924802105,5,0.37412015009078053,0.7909698632523557,0.5825450066715682,0.6368159203980099,0.5199004975124378,fair
india,KEC,KEC INTL. LIMITED,INR,2026-03-31,472.95,2026-07-23,125899290000.0,20.789525916874453,2.043922502593474,0.0983150126061538,0.0240714109116521,0.1259154993057373,0.8730520529442228,1.2333026614563347,0.2208411293678001,0.0618041534038358,0.0257637135756081,-0.0590003327262608,-0.6838455060354365,0.9343144900679942,0.0759309186284427,yfinance,2026-07-23T21:59:56.845788+00:00,22.749436513899322,5,-0.5074854323296346,-0.16645722345056913,-0.33697132789010187,0.31840796019900497,0.7039800995024875,fair
india,KECL,KIRLOSKAR ELECTRIC COMPANY LTD,INR,2026-03-31,125.8,2026-07-23,8354890131.8,99.7003595680191,6.338105091640116,0.063571536944318,0.0132337381362222,0.1471462416541029,0.7611136398118646,0.4338965718737826,0.3048834289204873,0.0579631452132894,0.0142192961618081,0.030425295364744,3.0334128878281623,0.9306886913127932,0.0837041668199036,yfinance,2026-07-23T21:59:56.845788+00:00,1.2617808054561208,5,2.595869440844939,2.6117411347475863,2.6038052877962627,0.9029850746268657,0.3880597014925373,OVERPRICED
india,KEI,KEI INDUSTRIES LTD.,INR,2026-03-31,4897.5,2026-07-23,468203914012.5,50.97855956966921,7.024869721601729,0.1378004749624453,0.1025497159550861,0.1874005850269414,0.0379633869611585,2.9632915852063197,0.2347887449229704,0.1103556293473694,0.0781793813546661,-0.0088342490872247,0.9145511975288344,1.3117232981143991,0.206646817744308,yfinance,2026-07-23T21:59:56.845788+00:00,96.06979956557802,1,1.5937105560931197,1.356656001906133,1.4751832789996264,0.8159509202453987,0.4294478527607362,fair
india,KELLTONTEC,KELLTON TECH SOL LTD,INR,2026-03-31,14.37,2026-07-23,7636285107.9,8.330744281991056,0.9459559363889444,0.1135499907773978,0.0811939053129433,0.1287225346553696,0.2366066324197816,3.243290615649081,0.5336142885152133,0.1055909894935164,0.0753230346380827,-0.2720964409579781,-0.114543457129797,1.0779425670124598,0.1085081978741164,yfinance,2026-07-23T21:59:56.845788+00:00,1.7249359137171303,5,-0.9974564402569147,-0.8768063640219552,-0.937131402139435,0.03482587064676617,0.8582089552238806,UNDERPRICED
india,KERNEX,KERNEX MICROSYS(I) LTD,INR,2026-03-31,2220.5,2026-07-23,37309778051.0,42.23606609174258,15.03730452637247,0.3560299506518756,0.096108058966733,0.3539349041747719,0.6533717456596705,1.3129806877300458,0.3993338775495024,0.3374852285289521,0.2053276314602813,-0.0306458805098507,-1.1290975510633794,0.4680717265533949,1.2670198588952433,yfinance,2026-07-23T21:59:56.845788+00:00,52.57355159869214,2,0.0633472258164206,2.989609949998812,1.5264785879076161,0.8378378378378378,1.0,fair
india,KFINTECH,KFIN TECHNOLOGIES LIMITED,INR,2026-03-31,868.25,2026-07-23,149794009885.5,43.581256949277304,8.953263642049984,0.2054383987242583,0.1239188127571712,0.2733500375178839,0.0331385611804913,3.304261594232175,0.6249610579371575,0.3707739524094641,0.2697199859690865,0.0172687813216114,1.075318871613444,0.4594350407958792,0.1950830433926344,yfinance,2026-07-23T21:59:56.845788+00:00,19.922555262931624,4,0.7193673457477727,2.437672701774074,1.5785200237609234,0.8620689655172413,0.9655172413793104,OVERPRICED
india,KHAICHEM,KHAITAN CHEMICALS & FERTILIZER,INR,2026-03-31,48.8,2026-07-23,4733072960.0,7.326976511620347,1.6284508864306335,0.2222541431445786,0.0947836624629381,0.1656425312496542,1.0522038969367842,1.4776478314488375,0.2801896926821474,0.0987221493414703,0.0645464113276839,0.0746086111463618,0.6853102035824694,1.4684575100813626,0.3913462181446255,yfinance,2026-07-23T21:59:56.845788+00:00,6.660318880865085,1,-1.0985929531642256,-0.773706889324759,-0.9361499212444923,0.05521472392638037,0.8588957055214724,UNDERPRICED
india,KIMS,KRISHNA INST OF MED SCI L,INR,2026-03-31,781.55,2026-07-23,312728584649.25,129.5478809648923,13.915127909995997,0.1074130105900151,0.0311134597290783,0.0825192683414611,1.8923645101005608,0.7566389539107272,0.6182451467499872,0.137376427803104,0.0618245146749987,-0.0293257490685925,2.115990057995029,0.5032544111771302,0.2865238879736408,yfinance,2026-07-23T21:59:56.845788+00:00,6.032904546017247,5,3.769693701638631,7.513831792858079,5.641762747248356,0.9925373134328358,0.7885572139303483,OVERPRICED
india,KINGFA,KINGFA SCI & TEC IND LTD.,INR,2026-03-31,5025.0,2026-07-23,68095689525.0,36.75712019961297,4.8663807725200305,0.1323928737097111,0.105608256550675,0.179301589545579,0.0110081499529017,4.060995990389205,0.2394176747630918,0.1271128307137149,0.0928357398944602,-0.0066202575103449,0.3573914287333644,1.1375818910985702,0.1437853221654315,yfinance,2026-07-23T21:59:56.845788+00:00,136.70820708236306,3,0.31671100370617866,-0.07611195188534514,0.12029952591041676,0.5564516129032258,0.12096774193548387,fair
india,KIRIINDUS,KIRI INDUSTRIES LIMITED,INR,2026-03-31,411.05,2026-07-23,24672270821.7,0.4432276126783622,0.383326952467498,0.8648535007805742,0.7908126837601975,0.8936889519380012,0.0065010897400152,8.721707967151707,0.2172850380826976,6.895154079145698,6.62957799854796,1.7299012040051516,0.8182821047755796,0.1192855237442571,0.1346172790392122,yfinance,2026-07-23T21:59:56.845788+00:00,927.40160640282,7,-0.9379255413276246,-0.7431305014016623,-0.8405280213646434,0.034482758620689655,0.9655172413793104,UNDERPRICED
india,KIRLFER,KIRLOSKAR FERROUS IND LTD,INR,2026-03-31,464.7,2026-07-23,76639087502.09999,21.418933932003014,2.063863313264465,0.0963569578120203,0.0545519410526187,0.1309648132863952,0.2790288093327372,1.0597031060144166,0.4344080121128187,0.0902974057024897,0.0519425657284458,0.0644214350786041,2.6326262541572345,1.0502357803774012,0.049410212622044,yfinance,2026-07-23T21:59:56.845788+00:00,21.695757663534803,5,-0.4827324758522064,-0.15355615873837059,-0.31814431729528847,0.32338308457711445,0.6890547263681592,fair
india,KIRLOSBROS,KIRLOSKAR BROTHERS LTD,INR,2026-03-31,1847.6,2026-07-23,146715931677.6,39.26769595854296,5.954310023270423,0.1516338017274227,0.084783621196603,0.1733032299729606,0.1014949458186187,1.830708057226305,0.4527184893974251,0.1049632078143425,0.0833765561468084,0.013558370773061,0.894509302114578,1.0168760274448976,0.0132217659008507,yfinance,2026-07-23T21:59:56.845788+00:00,47.05139822694491,3,0.44937082137659917,0.22334441500342142,0.3363576181900103,0.6169354838709677,0.31451612903225806,fair
india,KIRLOSENG,KIRLOSKAR OIL ENG LTD,INR,2026-03-31,2179.0,2026-07-23,316737716411.0,55.150041163637,8.74920146210558,0.1586436071034945,0.052920817806871,0.1422065880113669,1.4845436289255536,1.3919658426505284,0.4258649190171159,0.1660924995552531,0.0745772307788199,0.0187028563163381,1.6231543390444352,0.7096109262064568,0.2167545669711841,yfinance,2026-07-23T21:59:56.845788+00:00,39.5103966202788,5,0.8438229685832359,4.171643127497231,2.5077330480402336,0.8955223880597015,0.9975124378109452,OVERPRICED
india,KIRLOSIND,KIRLOSKAR INDUSTRIES LTD,INR,2026-03-31,3737.3,2026-07-23,39276675975.6,24.71474702718349,0.6354451805396241,0.0257111747832459,0.0136291869742295,0.0880798792204227,0.1787793825241022,1.880629221916437,0.4378746715875038,0.0925903215520835,0.0229286387238911,0.1067325555401957,5.473131135162346,0.5944176249778093,0.0504629355982243,yfinance,2026-07-23T21:59:56.845788+00:00,151.21740861394954,5,-0.3531168431595142,-1.0776968604586639,-0.715406851809089,0.11194029850746269,0.08706467661691543,UNDERPRICED
india,KIRLPNU,KIRLOSKAR PNEUMATIC COM L,INR,2026-03-31,1517.6,2026-07-23,98580549144.0,38.488331808332454,7.8937567077340445,0.2050947998225556,0.1457426227082882,0.2706896675645652,0.0026752783778892,2.650695517774343,0.3913356226258346,0.1907791905900734,0.1441629513974684,0.0168884228628922,0.9089957873119616,1.0109575400302715,0.0913309717314162,yfinance,2026-07-23T21:59:56.845788+00:00,39.430131904845254,3,0.40818891093313464,0.7571839615578969,0.5826864362455157,0.6733870967741935,0.7338709677419355,fair
india,KKCL,KEWAL KIRAN CLOTHING LTD,INR,2026-03-31,500.85,2026-07-23,30864973907.25,21.75121487473573,3.28921149517248,0.1512196681479587,0.094819982359073,0.2036851235407192,0.1364920020887283,3.426609005342152,0.4218194711280787,0.1791106310347386,0.1170048731416509,0.0526713550734002,1.2918252290345311,0.8103934461283511,0.2094199068580033,yfinance,2026-07-23T21:59:56.845788+00:00,23.02630004275038,3,-0.4762069782734762,-0.5102333632154638,-0.49322017074447,0.29435483870967744,0.3064516129032258,fair
india,KMEW,KNOWLEDGE MARINE & EN W L,INR,2026-03-31,2341.6,2026-07-23,57238323292.799995,72.63470082712587,10.040190582011324,0.1382285666173179,0.0960921376333334,0.1182317525244294,0.3895113420290058,1.2153351353600417,0.3877222616972601,0.3654485853564128,0.3074877838739722,-0.0558132526639167,-2.543080847175869,0.3125071715782959,0.2769331493769049,yfinance,2026-07-23T21:59:56.845788+00:00,32.23803462167652,4,2.0327617265072964,2.873480562516413,2.4531211445118544,0.903448275862069,0.6344827586206897,OVERPRICED
india,KNRCON,KNR CONSTRU LTD.,INR,2026-03-31,119.28,2026-07-23,33545663088.0,7.675016567595437,0.6746929591866596,0.0879076876570234,0.0538168157650053,0.0966949215562579,0.4916038137248681,4.684722022321954,0.4343495960045561,0.2657928532667243,0.1619992504854776,-0.0485133650728806,-0.3410074355472651,0.3322041034370694,-0.4323755070673534,yfinance,2026-07-23T21:59:56.845788+00:00,15.54133452996182,4,-0.9038155908354348,-0.8816545194568538,-0.8927350551461444,0.05517241379310345,0.13793103448275862,UNDERPRICED
india,KOLTEPATIL,KOLTE PATIL DEV. LTD.,INR,2025-03-31,388.3,2026-07-23,29512512014.7,27.69567568947072,3.555210332807305,0.1283669830867826,0.020088679757488,0.1062109593215174,1.3720666891533757,1.0268968584956997,0.2448730042273696,0.1217785230991393,0.0620480033539461,0.0760524891572099,2.6455518018018016,0.323760293186137,0.2522092921515443,yfinance,2026-07-23T21:59:56.845788+00:00,14.02023927322427,5,-0.2358847843576535,0.8112975137081665,0.2877063646752565,0.5696517412935324,0.9626865671641791,fair
india,KOPRAN,KOPRAN LTD.,INR,2026-03-31,200.5,2026-07-23,9681263802.5,37.62461059919475,1.8256873112437664,0.0485237529948772,0.02832702014086,0.065636123243525,0.2879466621910479,1.5112847330045835,0.355737752552157,0.0657853646395575,0.0377609463482039,-0.0003867263692404,2.5941541785847533,0.7501671139184096,0.0823043803378756,yfinance,2026-07-23T21:59:56.845788+00:00,5.328958806667122,5,0.15459402712906653,-0.3076483902759706,-0.07652718157345202,0.43034825870646765,0.2736318407960199,fair
india,KOTAKBANK,KOTAK MAHINDRA BANK LTD,INR,2026-03-31,383.35,2026-07-23,3812977338582.5,19.768760835754865,2.1039917312283145,0.1064301272451493,0.0192234403222983,,0.5263792141059039,,,,0.2544961931937709,0.1066582376152248,2.163352600601647,0.0755352765047523,-0.0025785220412067,yfinance,2026-07-23T21:59:56.845788+00:00,19.39170609554101,4,-0.3571039572361653,-0.30857125387206563,-0.33283760555411546,0.3793103448275862,0.296551724137931,fair
india,KOVAI,KOVAI MEDICAL CENTER & HO,INR,2026-03-31,5750.5,2026-07-23,62923477631.0,25.739784680929397,4.769585192651182,0.1853001200971571,0.118320621586442,0.2077269013858436,0.3052814551615551,1.2882930445172442,0.5775719318782369,0.2258043358981552,0.1543160389447575,0.0174624486975059,1.480137036734026,0.7667422154919282,0.1565368045390893,yfinance,2026-07-23T21:59:56.845788+00:00,223.40901725804042,3,-0.26544936963596216,-0.10275527695305867,-0.18410232329451043,0.43548387096774194,0.6169354838709677,fair
india,KPEL,K.P. ENERGY LIMITED,INR,2026-03-31,304.15,2026-07-23,20559275040.15,11.333450038257254,3.9277593559145423,0.3465634332578321,0.0674194005282174,0.3104435201986706,0.8438486750604468,1.1975050108502752,0.3099082106381396,0.2001348348500194,0.1211706812419581,-0.0462155887376594,0.6757003034671326,0.5564002763473112,0.5942680325070406,yfinance,2026-07-23T21:59:56.845788+00:00,26.836488357323642,2,-0.9526605462153309,-0.1241147806827182,-0.5383876634490246,0.25675675675675674,0.9864864864864865,fair
india,KPIGREEN,KPI GREEN ENERGY LIMITED,INR,2026-03-31,390.3,2026-07-23,77022220791.90001,16.176703822145402,2.538633054135696,0.1569314170579291,0.0481812822153737,0.1060932975046857,1.712902228827209,1.6389464092173391,0.4758034383864238,0.3239163148590389,0.1766121709037828,-0.3389938349160902,0.8906526677034973,0.2728083912270268,0.5534325177828159,yfinance,2026-07-23T21:59:56.845788+00:00,24.127288494068335,0,-0.3456435266477592,0.09124763288838053,-0.12719794687968933,0.43243243243243246,0.7837837837837838,fair
india,KPIL,KALPATARU PROJECT INT LTD,INR,2026-03-31,1297.9,2026-07-23,221645687453.4,21.31106076182876,2.8501801885591944,0.1337418263883084,0.0375295215035624,0.1606654904909105,0.455551626363876,1.2508846030125451,0.2403277901477158,0.0675780123606895,0.0386475925193748,0.0326670014796578,1.4752944569972597,0.9710700992499868,0.2173661292263374,yfinance,2026-07-23T21:59:56.845788+00:00,60.9026464944781,5,-0.4869748430007406,0.35516563095439496,-0.06590460602317283,0.43532338308457713,0.9850746268656716,fair
india,KPITTECH,KPIT TECHNOLOGIES LIMITED,INR,2026-03-31,550.9,2026-07-23,151025823827.19998,23.69630978603223,4.265167387023456,0.1799928944859403,0.0878313542744021,0.2159553389709174,0.2367714871197025,1.030017302422517,0.3668644947560245,0.1465132624965317,0.098736764188494,0.0696703367235992,1.874628729765478,0.8895506653097027,0.104852760321412,yfinance,2026-07-23T21:59:56.845788+00:00,23.24834562741611,3,-0.37342739260814184,-0.24159805865333592,-0.3075127256307389,0.3790322580645161,0.5887096774193549,fair
india,KPRMILL,KPR MILL LTD.,INR,2026-03-31,1033.4,2026-07-23,353230587600.00006,40.76521495672245,6.199638226621737,0.1520815782083684,0.1268140334033871,0.1869222433719854,0.1046300196573996,4.3722466039707415,0.3227385051523761,0.1844632183691773,0.1358653044072729,0.0224504906380876,1.2785227928447778,0.933380556254793,0.0394264415155164,yfinance,2026-07-23T21:59:56.845788+00:00,25.350044176072366,3,0.5285003184849246,0.2908718690361728,0.4096860937605487,0.6330645161290323,0.3225806451612903,fair
india,KRBL,KRBL LIMITED,INR,2026-03-31,343.85,2026-07-23,78703789364.20001,12.144896821831988,1.355445189162472,0.1116061510482236,0.0982188326017896,0.1474562771489957,0.029241417792849,8.057828906732551,0.2749948342533282,0.1445162729219759,0.1062733483549966,0.1098587510188288,1.439000678970434,0.9242094478259816,0.0901085306794474,yfinance,2026-07-23T21:59:56.845788+00:00,28.312303105110466,5,-0.8474558848974943,-0.6118799557557958,-0.7296679203266451,0.10696517412935323,0.8333333333333334,UNDERPRICED
india,KRISHANA,KRISHANA PHOSCHEM LIMITED,INR,2026-03-31,155.75,2026-07-23,48148243500.0,26.72721179215407,8.586814434221532,0.3212761024605732,0.1097984707793296,0.2161691346234086,1.308070116617296,1.3614321047530704,-0.1665385623628082,0.1741584599295817,0.1121451035073852,-0.0633028077130165,-1.0625062102095568,0.9790750317698794,0.8456396211550307,yfinance,2026-07-23T21:59:56.845788+00:00,5.82739423817195,2,-0.4465486508439251,1.1817006056670614,0.3675759774115681,0.6351351351351351,0.9594594594594594,fair
india,KRN,KRN HEAT EXCHANGER AND REFRIGE,INR,2026-03-31,1226.65,2026-07-23,76244393390.0,99.7083638125528,13.283115698957552,0.1332196737670794,0.0820627677567245,0.1364185956397382,0.3263317019596693,1.639921121132832,0.3137483278691366,0.1730775223782646,0.1274334118202299,-0.0473912879274597,-1.488222432042936,0.6439658687981318,0.3959722628372316,yfinance,2026-07-23T21:59:56.845788+00:00,12.302378186709054,2,1.9529057363257658,2.4979551567196445,2.2254304465227053,0.8648648648648649,0.527027027027027,OVERPRICED
india,KROSS,KROSS LIMITED,INR,2026-03-31,205.2,2026-07-23,13237333394.4,23.974161721271393,2.702792848488561,0.1127377415699366,0.0864911519465404,0.1529236209881745,0.109689340806305,3.4575903614457832,0.4571071641307722,0.1234579271272621,0.0820185947436204,-0.0547126810529975,0.5026170424703432,1.0545310147887887,0.085090504666269,yfinance,2026-07-23T21:59:56.845788+00:00,8.559214807412163,5,-0.38224210913077855,0.25981075078514376,-0.061215679172817394,0.44029850746268656,0.8482587064676617,fair
india,KRSNAA,KRSNAA DIAGNOSTICS LTD,INR,2026-03-31,536.4,2026-07-23,17400103660.8,17.154621033806233,1.774818098630338,0.1034600586706487,0.0556177606601027,0.1087545099540834,0.5450056508239595,2.682911762675281,0.688456133358524,0.2131684036988822,0.1312557099488336,-0.0437704288920876,1.410791572596149,0.4237359325684481,0.0775475486641753,yfinance,2026-07-23T21:59:56.845788+00:00,31.268542682635093,5,-0.650436650311504,-0.3405591387210747,-0.49549789451628934,0.21393034825870647,0.7487562189054726,fair
india,KSB,KSB LIMITED,INR,2025-12-31,870.25,2026-07-23,151457631205.0,55.99297256316221,9.022134013190891,0.1611297561138334,0.0968626199753415,0.215857244065544,0.0030993593982131,2.0252881484315823,0.4235389126338664,0.1356492740978142,0.1009444957160146,-6.199753637563832e-05,0.3422589780179967,0.959563166750998,0.0633220055427339,yfinance,2026-07-23T21:59:56.845788+00:00,15.542128952313163,3,1.3331410629094753,1.0677737982947795,1.2004574306021274,0.8225806451612904,0.4314516129032258,fair
india,KSCL,KAVERI SEED CO. LTD.,INR,2026-03-31,828.8,2026-07-23,42632702044.799995,14.410656397023404,2.4267494311360847,0.1683996456703625,0.1072320518979621,0.1742463009928037,,2.137718635446124,0.479061956493528,0.2194730486750935,0.2121088563745543,-0.0365597047628396,-0.0218606922963816,0.5055519780305895,0.1575077694854579,yfinance,2026-07-23T21:59:56.845788+00:00,57.51299435403879,3,-0.8640849962096531,-0.7476290910144778,-0.8058570436120654,0.12903225806451613,0.5040322580645161,UNDERPRICED
india,KSL,KALYANI STEELS LIMITED,INR,2026-03-31,888.6,2026-07-23,38790109116.0,15.042797245070094,1.8428331908574067,0.1225060180520182,0.0860765688073455,0.1381588663005345,0.2256744565225137,2.1363722742173024,0.2961378018180468,0.1931299567025916,0.139718260713142,0.0204492850903791,0.545878657437031,0.6160724329661592,-0.0687707376341134,yfinance,2026-07-23T21:59:56.845788+00:00,59.071460282509406,5,-0.7334891076589144,-0.29655555628377317,-0.5150223319713438,0.2064676616915423,0.9353233830845771,fair
india,KSOLVES,KSOLVES INDIA LIMITED,INR,2026-03-31,280.7,2026-07-23,6658316280.0,19.394585270369465,22.659203392253087,1.1683262661394065,0.5532612321660809,1.310349840100785,0.1939791591513922,2.402771801491681,0.505741756215113,0.2826191998426242,0.2110482700961467,0.043818284943352,0.8962156430959954,2.6214914337560455,0.1836158829277663,yfinance,2026-07-23T21:59:56.845788+00:00,14.473111751909748,6,-0.6222382686762125,0.9615520387015376,0.16965688501266257,0.5681818181818182,1.0,fair
india,KTKBANK,KARNATAKA BANK LIMITED,INR,2026-03-31,281.8,2026-07-23,106571564171.6,8.130578994590884,0.8058816638833898,0.0991173770551306,0.0101329517483641,,0.4029727273139739,,,,0.289879912422319,0.0948827210954521,0.8392904825481594,0.034955687904313,-0.0127227907606381,yfinance,2026-07-23T21:59:56.845788+00:00,34.65927828602072,4,-0.8832213668179103,-0.8290538646699975,-0.856137615743954,0.08275862068965517,0.2620689655172414,UNDERPRICED
india,LALPATHLAB,DR. LAL PATH LABS LTD.,INR,2026-03-31,1687.1,2026-07-23,282682074242.0,56.001155801251635,11.270590435458322,0.2012563896977001,0.1604512529577278,0.2555785031618321,0.0793393029652662,3.476326902890925,0.8064902371356232,0.250432085247931,0.1827079031332741,0.0163514082468595,1.2591807503877934,0.8781845240744107,0.1225175949182966,yfinance,2026-07-23T21:59:56.845788+00:00,30.126163931107524,3,1.3335734684519231,1.6866693660493042,1.5101214172506137,0.8467741935483871,0.7137096774193549,fair
india,LANDMARK,LANDMARK CARS LIMITED,INR,2026-03-31,505.85,2026-07-23,20975024723.5,56.21673158987966,3.5883265712917103,0.0638302240242243,0.0188517752580997,0.081350410564865,1.7369943630407076,1.1178879486684776,0.1635934512049988,0.0265816815349118,0.0076203543584256,0.0965772401560239,7.168636595106001,2.4738712101039977,0.216303920657767,yfinance,2026-07-23T21:59:56.845788+00:00,8.998210776292533,1,1.9167858702999856,0.0,0.9583929351499928,0.7239263803680982,0.049079754601226995,fair
india,LAOPALA,LA OPALA RG LIMITED,INR,2026-03-31,187.52,2026-07-23,20814720000.0,22.550548468351344,2.5372665658978986,0.1125146277244136,0.1031794968330453,0.1510806125062771,0.0107713686674143,19.685626204473937,0.8524602947086143,0.4053375896171868,0.2986511557777888,0.031866678965655,0.7324882857994095,0.3454850076314988,-0.0687004729048483,yfinance,2026-07-23T21:59:56.845788+00:00,8.31554054054054,4,-0.23135004453378222,-0.1348479134444577,-0.18309897898911998,0.4482758620689655,0.35172413793103446,fair
india,LATENTVIEW,LATENT VIEW ANALYTICS LTD,INR,2026-03-31,293.9,2026-07-23,60815251621.99999,30.69585993579713,3.4648557244945453,0.1128769720653394,0.094596652863105,0.1515020878484313,0.0189385501278199,4.0535029719346705,0.3913357203223567,0.2555697458573541,0.1868736983489783,0.0233568054413204,0.8304580006258769,0.5062063505932762,0.2504579267623841,yfinance,2026-07-23T21:59:56.845788+00:00,9.574581087310001,4,0.13686813833836828,0.2370728035727958,0.18697047095558206,0.5310344827586206,0.36551724137931035,fair
india,LAURUSLABS,LAURUS LABS LIMITED,INR,2026-03-31,1568.3,2026-07-23,846657077550.6,95.2595188459141,15.974480997396256,0.1676943279887397,0.0845565535396087,0.1717622471714668,0.4751795262695139,1.3283738099757112,0.5888267474852074,0.1998042025046011,0.1322362127170175,0.006538066174341,1.826640713779408,0.6394356871105936,0.2202979015443384,yfinance,2026-07-23T21:59:56.845788+00:00,16.463446582559218,3,3.408000923994535,2.9814318489485476,3.1947163864715415,0.9596774193548387,0.4959677419354839,OVERPRICED
india,LAXMIDENTL,LAXMI DENTAL LIMITED,INR,2026-03-31,215.27,2026-07-23,11831701815.23,40.829946218614126,4.862609656103075,0.1190941969422982,0.0985740138516593,0.118176250053642,0.0534645734012822,6.128929592101844,0.6972887960722349,0.1115715111803552,0.1067317856524605,-0.0197503287058166,-0.1724411622610256,0.9235675506510824,0.1476984989199494,yfinance,2026-07-23T21:59:56.845788+00:00,5.272355707925467,5,0.2806514194341706,1.6571429285618655,0.9688971739980181,0.7189054726368159,0.917910447761194,fair
india,LAXMIINDIA,LAXMI INDIA FINANCE LIMITED,INR,2026-03-31,126.76,2026-07-23,6625475835.0,13.3155587611089,1.4233841099439604,0.1068963109607743,0.0273726253721848,0.0416932019921393,2.8730142532281646,502.57357011787394,0.3330854411321173,0.2388787772176897,0.1581342488818631,-0.4324016978321678,-5.627132848581317,0.1730973876040857,0.2854738908012965,yfinance,2026-07-23T21:59:56.845788+00:00,9.519690632152159,0,-0.5441557833721812,-0.6808022524171862,-0.6124790178946837,0.24324324324324326,0.3783783783783784,fair
india,LEMONTREE,LEMON TREE HOTELS LTD,INR,2026-03-31,110.04,2026-07-23,87178800898.56,38.38838807881044,6.263145001169237,0.163152070576945,0.0530018428610681,0.1586339454260587,1.439470555090535,1.2140354993455886,0.7756722328014065,0.3728993211715058,0.1572144556540646,0.0462585967968574,2.384943336938257,0.3371308486904894,0.1231850921604503,yfinance,2026-07-23T21:59:56.845788+00:00,2.866491809296356,4,0.48461772972403283,1.3590584850107779,0.9218381073674053,0.7586206896551724,0.8482758620689655,fair
india,LGBBROSLTD,LG BALAKRISHNAN & BROS,INR,2026-03-31,1540.8,2026-07-23,49139834572.799995,15.41618170349695,2.2816446029312125,0.1480032245866467,0.1064337379111079,0.1843067099060742,0.1073167304823544,1.777275814825688,0.5637379796023327,0.1429108322721402,0.1036390247943654,-0.008048541543502,1.0406305910905214,1.026965837649357,0.1928950201595058,yfinance,2026-07-23T21:59:56.845788+00:00,99.94692782133534,3,-0.8109526406751494,-0.7875697072285179,-0.7992611739518336,0.14112903225806453,0.2782258064516129,UNDERPRICED
